Sample,X,Y,Z
805,0.043,-0.020,0.945
806,0.000,-0.023,0.910
807,0.027,-0.105,1.000
808,0.000,-0.020,1.035
809,0.094,-0.062,0.934
810,0.043,-0.129,0.887
811,0.008,-0.066,1.062
812,0.055,0.012,0.961
813,0.078,0.047,0.820
814,0.043,-0.145,0.973
815,-0.074,-0.133,1.113
816,0.043,-0.004,0.914
817,0.082,0.020,0.855
818,-0.027,-0.098,1.117
819,0.008,-0.199,1.027
820,0.086,-0.047,0.820
821,0.094,0.023,0.945
822,0.043,-0.062,1.141
823,-0.008,-0.094,0.875
824,0.043,-0.043,0.852
825,0.059,0.000,1.062
826,0.004,-0.043,1.027
827,0.051,-0.137,0.875
828,0.016,-0.070,0.957
829,0.031,-0.031,1.117
830,0.055,0.039,0.922
831,0.012,-0.059,0.859
832,0.020,-0.223,0.965
833,0.047,-0.113,1.066
834,0.055,-0.027,0.930
835,0.070,0.078,0.871
836,0.008,-0.078,1.043
837,0.012,-0.176,0.992
838,0.086,-0.039,0.840
839,0.016,-0.004,0.965
840,0.000,-0.051,1.055
841,0.027,-0.109,0.930
842,0.008,-0.016,0.977
843,0.066,-0.008,0.965
844,-0.004,-0.160,0.945
845,0.023,-0.148,0.973
846,0.078,0.027,0.941
847,0.105,0.031,0.992
848,0.012,-0.137,0.965
849,-0.020,-0.074,0.945
850,0.117,-0.016,0.961
851,-0.016,-0.016,0.941
852,0.039,-0.133,0.953
853,0.008,-0.059,0.953
854,0.023,-0.016,1.062
855,0.059,-0.043,0.930
856,-0.008,0.016,0.945
857,0.066,-0.215,1.000
858,0.059,-0.066,0.938
859,0.016,-0.020,0.980
860,0.043,-0.035,0.949
861,0.059,-0.004,0.934
862,0.035,-0.062,1.020
863,-0.020,-0.082,0.973
864,-0.023,-0.020,0.910
865,0.055,-0.086,1.008
866,0.047,-0.039,0.977
867,0.055,-0.102,0.984
868,0.031,-0.086,0.941
869,0.016,-0.031,0.977
870,0.094,-0.078,0.957
871,0.027,-0.023,0.945
872,0.008,-0.086,0.992
873,-0.027,-0.062,0.965
874,0.047,0.031,0.965
875,0.105,-0.082,0.938
876,-0.047,-0.102,0.988
877,0.016,-0.090,1.004
878,0.059,0.031,0.930
879,0.043,-0.020,0.945
880,0.043,-0.164,1.020
881,-0.020,-0.074,0.953
882,0.074,-0.070,0.875
883,0.086,-0.047,0.992
884,-0.012,-0.070,1.066
885,0.043,-0.121,0.922
886,0.043,0.051,0.836
887,0.051,-0.070,1.082
888,0.020,-0.215,1.016
889,0.016,0.008,0.824
890,0.070,0.008,0.973
891,0.004,-0.074,1.066
892,0.008,-0.117,0.941
893,0.023,-0.062,0.863
894,0.059,-0.016,1.023
895,0.082,-0.129,1.027
896,0.055,-0.012,0.863
897,0.008,-0.059,0.961
898,0.027,-0.141,1.035
899,-0.039,0.039,0.918
900,0.062,0.000,0.949
901,-0.016,-0.117,0.992
